Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Glass Animals - Heat Waves,425,,15,,7637,1740645,Glass Animals,Heat Waves
Tawsen - Babour,485,,11,,8494,1738674,Tawsen,Babour
ElGrandeToto - 7elmet ado 6,365,5.0,7,,12258,1734671,ElGrandeToto,7elmet ado 6
Bo9al - ZOK,226,,19,,13588,1722615,Bo9al,ZOK
Jimin - Like Crazy,234,6.0,4,,25461,1710818,Jimin,Like Crazy
Stormy - Before Iceberg,318,,13,,15988,1705231,Stormy,Before Iceberg
JEY BROWNIE - GTB,283,,27,,13540,1703158,JEY BROWNIE,GTB
Kaaris - QUÉ LO QUE,126,1.0,9,,25217,1696058,Kaaris,QUÉ LO QUE
ElGrandeToto - PARA MI,187,1.0,10,,63105,1695337,ElGrandeToto,PARA MI
Metro Boomin - Too Many Nights,452,,26,,7746,1676561,Metro Boomin,Too Many Nights
GIMS - SOIS PAS TIMIDE,97,19.0,6,,33498,1664155,GIMS,SOIS PAS TIMIDE
Nahir - Niya,203,3.0,6,,20812,1663996,Nahir,Niya
Tchubi - CHIRON,132,9.0,4,,28928,1662583,Tchubi,CHIRON
Elley Duhé - MIDDLE OF THE NIGHT,410,,15,,8296,1659822,Elley Duhé,MIDDLE OF THE NIGHT
NORDO - Ya Denya,454,,15,,7487,1659245,NORDO,Ya Denya
D33pSoul - Laar Ya Laar,441,,27,,5929,1657480,D33pSoul,Laar Ya Laar
Nouvo - DNT,326,34.0,2,(x3),38353,1654153,Nouvo,DNT
Smallx - Nishan,607,6.0,4,,42649,1653042,Smallx,Nishan
Kendrick Lamar - Not Like Us,168,3.0,8,,22666,1649426,Kendrick Lamar,Not Like Us
The Weeknd - One Of The Girls,347,,62,,6620,1644582,The Weeknd,One Of The Girls
Mons - Cartable,407,1.0,7,,10780,1640400,Mons,Cartable
Mounim Slimani - WAYLE,355,,34,,7378,1638825,Mounim Slimani,WAYLE
Gunna - fukumean,320,,50,,10123,1636930,Gunna,fukumean
Nassi - Diali,342,,45,,10201,1631217,Nassi,Diali
Don Bigg - Ghi T9al (Et2al),204,43.0,1,(x3),77198,1624933,Don Bigg,Ghi T9al (Et2al)
Figoshin - Machi Lkhatri,259,1.0,7,,22443,1622568,Figoshin,Machi Lkhatri
Balti - Allo - الو,457,,42,,5138,1611546,Balti,Allo - الو
Mohamed Rifai - كيفاش نخليك,316,1.0,9,,10490,1609818,Mohamed Rifai,كيفاش نخليك
The Neighbourhood - Sweater Weather,548,,69,,4931,1601576,The Neighbourhood,Sweater Weather
Soolking - Meleğim,561,139.0,2,(x4),5327,1601249,Soolking,Meleğim
Mocci - Matghletech,125,,18,,19474,1598575,Mocci,Matghletech
ElGrandeToto - WOW,191,6.0,9,,71398,1596079,ElGrandeToto,WOW
7ari - Kima Bakri,236,28.0,2,(x7),41009,1592847,7ari,Kima Bakri
The Weeknd - Popular,330,,46,,8221,1591210,The Weeknd,Popular
ElGrandeToto - WAH,313,12.0,6,,134972,1587353,ElGrandeToto,WAH
Inkonnu - 3ala Toul,370,17.0,2,(x1),69710,1575995,Inkonnu,3ala Toul
BTS - Butter,374,18.0,1,(x2),20387,1555789,BTS,Butter
Tagne - Ok ok,391,23.0,3,(x6),18646,1551474,Tagne,Ok ok
SDM - Bolide allemand,339,,60,,8354,1550825,SDM,Bolide allemand
Inkonnu - Chahid,350,7.0,2,(x2),60294,1550598,Inkonnu,Chahid
The Weeknd - Die For You,477,,78,,4621,1543000,The Weeknd,Die For You
Mouh Milano - Mazalni Kima Bakri,475,,19,,5352,1522486,Mouh Milano,Mazalni Kima Bakri
Stormy - MARADONA - Remix,69,29.0,6,,29664,1518731,Stormy,MARADONA - Remix
Shobee - Committed,220,8.0,3,(x3),45703,1516542,Shobee,Committed
Hatim Ammor - Heeya,319,,55,,7896,1513717,Hatim Ammor,Heeya
Oualid - Di Mochkila,206,,19,,14728,1511976,Oualid,Di Mochkila
VEN1 - Hakayet,154,,23,,17004,1508740,VEN1,Hakayet
Soolking - Ça fait des années,479,136.0,1,(x20),11174,1499201,Soolking,Ça fait des années
Dada - Kamehameha,574,8.0,2,(x1),10021,1498390,Dada,Kamehameha
SCOOL BOY - INARA,418,,61,,6333,1489906,SCOOL BOY,INARA
Farruko - Pepas,416,,15,,7297,1483057,Farruko,Pepas
Liamsi - Panamera,326,21.0,6,,13220,1478825,Liamsi,Panamera
Cheb Mourad - Chira cheba - Remix,248,,49,,8763,1478195,Cheb Mourad,Chira cheba - Remix
Moro - KIFKIF - Remixed by Ali S,283,,11,,11574,1475063,Moro,KIFKIF - Remixed by Ali S
Madd - Pay No Mind,740,9.0,8,,4289,1464939,Madd,Pay No Mind
Diib - Everlasting,323,,72,,7877,1443995,Diib,Everlasting
Carbonne - Imagine,174,,36,,13597,1436187,Carbonne,Imagine
Abdeelgha4 - D'accord,428,,16,,6936,1435287,Abdeelgha4,D'accord
Draganov - Silicone,353,15.0,3,(x5),33697,1429384,Draganov,Silicone
Raste - C'est pas joli,162,,22,,14994,1416158,Raste,C'est pas joli
Tate McRae - greedy,233,,29,,9837,1413134,Tate McRae,greedy
ElGrandeToto - LILLAH,169,,14,,55078,1410755,ElGrandeToto,LILLAH
CKay - Emiliana,307,,12,,7874,1409898,CKay,Emiliana
Victony - Soweto,246,,28,,9597,1407913,Victony,Soweto
MoBlack - Yamore,118,,20,,19925,1402168,MoBlack,Yamore
Jung Kook - Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],231,38.0,1,(x1),22341,1398212,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]
Internet Money - Lemonade,393,4.0,9,,7324,1388239,Internet Money,Lemonade
ElGrandeToto - 7elmetado 2,727,,25,,12657,1384739,ElGrandeToto,7elmetado 2
Flooky - VISA,283,,51,,7959,1374280,Flooky,VISA
